,label,text
2026,0,כבוד הנשיא - זה היה מעשה נלסון מנדלה . כך הוא צמצם את הגזענות .
2027,0,הלב נקרע ונשבר
2028,0, ילד מדהים ! בהצלחה רבה  ועשייה פורייה ! שתמיד תחייך  ותרווה נחת מהמשפחה  ומהעם הנבחר . 
2029,0,עלה והצלח !! לפניך עבודה רבה לשמר את הטוב והעוצמה של ההדדיות שאנו חווים בימים משמעותיים אלו .
2030,1,גם אותי אכזבת וגם בלי אדוני
2031,1,דמוקרטיה של שמאלנים = דמגוגיה ! דמוקרטיה זה החלפת דת ? קבלו עו כיבשה שחורה
2032,0,ברכות . ויופי יופי - נחמה
2033,0, יש צדק  רצון העם ניצח  אוהבים אותך רובי . 
2034,0,בהצלחה איש יקר יישר כח : ) : ) : )
2035,0,המון הצלחה : )
2036,1,רובי קמתה על רגל שמאל ..
2037,0, כבוד הנשיא משתווה בעיני לרב קוק . כל הכבוד  חזק ואמץ 
2038,1,רובי ריבלין תמיד היית אהבל ותמיד תשאר אהבל
2039,0,מזל טוב לנשיא החדש איזה מתח נצמדתי כל היום לשידורים וסוף סוף נבחרת יחי הנשיא הנבחר יחי : ) יחי : )
2040,0, מזל טוב  איש אהוב 
2041,0,אתה נשמה
2042,0,מר ראובן ריבלין אתה הנשיא הבא של ישראל
2043,0,חזק ואמץ כבוד הנשיא . הבריונות והגזענות קשות לטיפול . אך מוכרחים לעשב את הגינה כל הזמן
2044,1, נקבר קורבנות והטרור ימשיך  כמו לא כלום קרה . מדיניות של כושלים . 
2045,1,נשיא מדינת היהודים היחידה בעולם מעודד להינשא עם מוסלמים !!!! Wtf ?!?!
2046,0, הלב ניצבת  קשה להאמין . את אשר קרה למלאך קטן  שלא תדעו עוד צער . 
2047,0,אמן ואמן
2048,1,ריבלין אתה מאכזב
2049,1,לחפש את הנערים גם באום אל פאחם ולא רק בחברון
2050,0,בהצלחה היום .
2051,0,כל הכבוד ! גם אני ..
2052,0,יהי זכרו ברוך כבוד הנשיא
2053,0," הי""ד "
2054,0,הצלחות רבות
2055,0,שמחתי בבחירתך.אני יודע שתעשה עבודתך נאמנה
2056,1,בלי הרבה דיבורים פעולה בעזה ולמחוק את חלחול ועזה מייד
2057,0,אוףףףףףףףף כואב מאוד.יהי זכרו ברוך .
2058,0,מרגשששש מאמינה שאם אלה היחסים בין איש לאשתו - כך יהיה בין הנשיא לעמו ולאומות העולם . 
2059,0, תל-חי  אדוני הנשיא ! 
2060,0,עושה שלום במרומיו ... ( :
2061,0,בהצלחה .
2062,0,מלך לא נשיא ☺
2063,0,בושה ממלאת אותי לקרוא תגובות כאלו.לקריאה ברורה ומיידית לכולם.די לאלימות .
2064,1,מה הסתה בהפגנה נגד החתונה ? הם אומרים בגלוי שהם * לא * קוראים לאלימות !
2065,0,מרגש !!! בהצלחה !!!!
2066,0,כל הכבוד לך האיש מס 1 במדינה
2067,0,בהצלחה בדרכך כנשיא !
2068,0, אודי אמסלם  בן של מלך  קורים פה דברים איומים בעולם . תעשה טובה  דבר עם אבא ... 
2069,0,א מ ן
2070,0,שבת שלום לך ...
2071,0,אתה הכי מתאים לתפקיד נשיא
2072,0,מתי נפתחת הליגה ?
2073,1,מר ריבלין שלא תטעה אבו מאזן טרוריסט לא פחות מהרוצחים השפלים שרוצחים ילדים
2074,0,כל מילה . כבוד . נשיא המדינה .
2075,0,למה בגיל כזה הוא הלך
2076,0,יותר טוב מאוחר מאשר אף פעם לא ... : - )
2077,0,ריגשת !!!!!! שיהי לך אדוני בהצלחה ואין אחר הראוי ממך להיות הנשיא הבא ולשקם את תמיד המוסד
2078,1,מה הסתה בהפגנה נגד החתונה ? הם אומרים בגלוי שהם * לא * קוראים לאלימות !
2079,0,בהצלחה והמשך קל .
2080,0, נשיא יקר מאחלת לך ולמשפחתך בריאות והצלחה אהבה ונחת . שמחה מאוד שזכית בבחירות  זכית ביושר אהבה ואמונה 
2081,1,מה אתה אומר איתן ? אתה מטפל בכל ההתבוללויות בעם היהודי בתפוצות ? באמת כואב לך
2082,0,מזל טוב לבחירתך ובהצלחה . סוף סוף נזכה לחזור ולהתגאות במוסד הנשיאות ובנשיא שלנו .
2083,1," מאכזב ממש  הייתי רוצה לדעת אם ביתך הייתה מקיימת את  "" חופש החירות "" "" היית גם בעד ?? """
2084,0,ישר כוח לנשיא הנבחר . ברוך דיין אמת לילד המופלא שהלך לעולמו בטרם עת .
2085,0,נשיא לבבי כלבבי סבתא לאה
2086,0,מזל טוב איש יקר !
2087,0,תודה ביבי ; - )
2088,0,שבת שלום כבוד הנשיא ( :
2089,1,מה אתה אומר איתן ? אתה מטפל בכל ההתבוללויות בעם היהודי בתפוצות ? באמת כואב לך
2090,0,עצוב עצוב כל כך בלב .
2091,1,אוי ואבוי לנו נשיא כמוך !!!!!!!!!!
2092,0,בהצלחה כבוד הנשיא אני רוצה שתהיה כמו האשיות של מר שמעון פרס אמן
2093,0,כל הכבוד !!!
2094,0,אמן איש יקר !
2095,0,איזה נשיא ! מלא נשמה יתרה : )
2096,0,כל הכבוד הנשיא היקר מר ריבלין יהי רצון שזכות כל התפילות בכל רחבי הארץ עת צרה ליעקב וממנה יושע ובא לציון גואל אמן
2097,0, מדהים  איזה יופי . 
2098,0,העיקר שלא תהיה מושחת !!! ותמשיך בקו הציוני שלך !
2099,0,המון נחת ואושר מהנכדים והילדים . ואני מאושרת שאתה נשיאנו ושיהיה לך בהצלחה ושקט בארצנו הכל כך אהובה .
2100,0,שבת שלום רובי היקר עם ישראל מחבק אותך
2101,0, כל התגובות שלכם  אתם חיים בסרט . 
2102,0,בהצלחה לאיש ירושלים לקראת מעבר למשכן החשוב בירושלים ..!!
2103,0,הלב נשבר קשה מאד
2104,0,תזהר ! שימון מאחוריך .....
2105,0,מהעם . לגמרי .
2106,0,בהצלחה ראובן מראובן . חג שמח .
2107,1,זה מחמוד מבעס לא עבאס !!!
2108,0,המון בהצלחה מחר !
2109,0,אין על הנשיא שלנו אוהבים אותך
2110,0,כל הכבוד לנשיא המדינה שאני מאוד מעריך וגאה בך כנשיא המדינה של כולם
2111,0,אוהבים אותך רובי כבוד הנשיא
2112,0,ה ׳ ינקום דמו נוח על משכבך
2113,1, כבוד הנשיא . כמה שאתה טועה .. חבל שאין בחירות לנשיאות  עד היום הערכתי אותך מסתבר שלא הכרתי אותך . 
2114,0,שבת שלום בהצלחה משפחת קירט רחובות
2115,0,איזה עולם אכזר
2116,0,כול מילה בסלע .
2117,0,יופי של בחירה .... בהצלחה
2118,0,שבת שלום לנשיא הבא שלנו
2119,1,כל הכבוד ישראל
2120,0, עוד לא באופן רשמי  אבל כבר נשיא לתפארת 
2121,0,בית שאן גאה בך כבוד הנשיא !
2122,1,עוד אחד שאוכל חינם
2123,0,שבת שלום אדוני הנשיא !
2124,0,כאב לב אמיתי !!! לא יאןמן כמה שזה לא נתפס ועצוב
2125,0,רובי שבת שלום - בהצלחה רק לא דליה איציק
2126,1,ושזורקים בקבוקי תבערה לעברנו ואבנים ? לא חשבת על חוק להוציא אתם מחוץ לחוק ? את המתפרעים או שאתה נטפל רק ליהודים ?
2127,0,אשת חיל !!
2128,0,אני גאה בך שאתה הנשיא שלנו !!!
2129,1,נשיא יקר שאלה לי אלייך מחמוד אני יכול לצאת אם אחותך ?
2130,0, איזה מתוק  איזה מתוקים . 
2131,0, זכינו לנשיא חייכן  מעין סבא של כולם 
2132,1,בושה ! באמת בושה וחרפה ..
2133,0,בהצלחה .
2134,0,אדוני הנשיא זו השבת האחרונה שלך כאזרח !! אחרי הכל זו בפרשת בהעלותך .. כאשר תעלה לנשיאות אז שלח לך ברכת נשיאות לעם ...
2135,0,יהי זכרו ברוך .
2136,0, גם הנכדה שלי  ארבל  מעריצה 
2137,0,שוב ברכות לרגל היבחרך לנשיאות.בטוחה אני שאתה ורק אתה יכול להצליח בתפקיד כפי שקודמך הצליח
2138,0,לא היה ספק שאתה תנצח ובגדול בהצלחה איש יקר
2139,0,נשיא עם כבוד למדינה . עם כל העצב זכינו .
2140,0,ברכות !!!
2141,0,מקווים מאד שתיבחר כי הכי מתאים !! בהצלחה רבה !! 
2142,0,שבת שלום ומבורך איש יקר ! לך ולמישפחתך ריבלין אוהבים אותך !!
2143,0,מאד מרגש בהצלחה לאורך כל הדרך
2144,0,הלב נשבר על הילד הרך  השם יקום דמו . מרגישה כאילו אני מכירה אותו אישית כמה עצב .
2145,0,בהצלחה מכל הלב
2146,0,שמחה בשבילך . מגיע לך .
2147,0,אמן
2148,1,הנשיא ריבלין הערה בונה : אנחנו מאחלים לך בהצלחה ושהנכד יהיה בריא ורק יצליח . אבל לא לעניין שיש מלחמה בחוץ ואתה מצטלם .
2149,0,יהי זכרו ברוך
2150,1,תמשיך לחלום
2151,0,כל הכבוד ! מצפה לשמוע גינויים גם מראש הממשלה !
2152,0, שבת שלום כבוד הנשיא ריבלין לך ולמשפחתך ומזל טוב  הצלחה וברכה ! : ) 
2153,0,ב ה צ ל ח ה ובטוחני שהיא תהיה
2154,0,אחלה רובי ... מברוק
2155,0,מזל טוב לעם ישראל שזכה לקבל אדם כמוך דמוקרט אמיתי ואיש זבוטנסקי כנשיא מדינת ישראל
2156,1, מי אמר זאת  הטיפש ? הנשיא הוא של כול אזרחי המדינה  בדיוק על פי מה שהוכרז במגילת העצמאות ! 
2157,1,ולא נתקדם לעולם מיכאל עם ישראל לא מתבולל !
2158,0,יהי זכרו ברוך
2159,0,שבת שלום לאיש מכבד ומכובד בהצלחה בתפקידך כנשיא מדינת ישראל
2160,0,חג שמח למתוקה ולנשיא הבא : )
2161,0, נשיא יקר  אתה מרגש אותי באמירות שאתה משגר לנו כאן : ) יישר כוח : ) שבת שלום 
2162,0,בהצלחה ידעתי לפני לכן הצטלמתי כי עכשיו יהיה קשה
2163,1,חודש של מלחמה ... זה הפוסט הראשון שיש לך לפרסם ?
2164,0, Reuven Rubi Rivlin - ראובן רובי ריבלין  המונינו איתך !! 
2165,0,יהיה זיכרו ברוך ממש נשבר הלב ...
2166,1,למרות שלמונדיאל לא נעלה גם אם המשיח יגיע ; )
2167,1,זאת הממשלה החסרת אחריות לתושבים . מדוע נתנו להם לחזור לשטח אש . הדרום פליטים של המדינה ! חוסר אחריות
2168,0,שיחקתה אותה שה' ינחה את דרכך לנכון בשבילך ובשביל עם ישראל
2169,0,שמח בבחירתך אשרינו !!!
2170,0,התיכונים עוד לא שוחררו אדון הנשיא !
2171,1,מאכזב מאוד
2172,0,מזל טוב על בחירתך כנשיא מדינה
2173,0, חג שמח  לזוג החביב ריבלין . 
2174,1,כל אדם חופשי לעשות טעויות . היא תשלם על כך בהמשך החיים . מאמינה בזכותם להינשא ולעשות טעות ולא מאחלת להם שום דבר טוב .
2175,0,צודק
2176,1,רובי רבלין אתה מגלה פנים בתורה שלא כהלכה
2177,1, חתיכת צבוע  אתה מעודד התבוללות ??? מה קרה נכנסת לבית המשיא ושכחת מאיפה באת ? 
2178,0,שאפו לנשיא !! מותר להפגין במדינה דימוקרטית על כל ענין למעט גזענות ! בתקופות חשוכות ארי שהתחתן עם יהודיה מצא עצמו בכלא .
2179,0,בהצלחה - מקווה שתעשה יותר ותדבר פחות ותדאג לנו נתיני ישראל - מי קטן מי גדול כאחד : )
2180,0,סוף סוף הנשיא שכזה המדינה שלנו צריכה . עד 120 !!!
2181,0,ברכות רובי עלה והצלח
2182,0,כבוד גדול הוא לנו.עלה והצלח ! איש יקר .
2183,1,רוב האנשים פה מדברים כמו גרמניה ב1936 וזה עושה לי בחילה
2184,1,ציפיתי מנשיא מדינת היהודים בירושלים לומר גם משהוא בגנות נישואי תערובת .
